Mim-osa00    0.134058   0.0475467           0  0.00915493   0.0207335  0.00143112
Mim-osa01    0.207573    0.140187          20  -0.00301036  -0.0117147  -0.00459321
Mim-osa02           0           0          40           0           0           0
CLi-CPix   -0.131391    -2.92888     78.2786  0.000436413     3.14386  -0.0127839
Mim-osa03    0.922056   -0.290541          88   0.0340653  -0.0120205  0.00248348
Mim-osa04      1.0184   -0.629322         108  -0.0336895   0.0172885  0.00214389
Mim-osa05     1.11457   -0.381164         128  -0.0417527   0.0148058  -0.000865196
