Mim-osa00    0.146244   0.0139652           0   0.0551151  -0.0291884  0.00400046
Mim-osa01    0.213591    0.123294          20   0.0123617   0.0338521  -0.00457499
Mim-osa02           0           0          40           0           0           0
CLi-CPix   -0.008589    -2.92672     81.3036  -0.000606535     3.14204  -0.00917009
Mim-osa03    0.942637   -0.246141          88  -0.0700747   0.0350893   0.0055234
Mim-osa04     1.03283   -0.567536         108  -0.0615191   0.0264312  0.00352842
Mim-osa05     1.12341   -0.302885         128   0.0453896   0.0414752  -0.00290518
