Mim-osa00   0.0865362   0.0612181           0  0.00359122  0.00531167  0.00286889
Mim-osa01    0.176034    0.149641          20   0.0025506  -0.00655488  -0.00400872
Mim-osa02           0           0          40           0           0           0
CLi-CPix    0.311901    -3.78689     165.965  0.000492699     3.14181  -0.00143323
Mim-osa03    0.038032    -1.00901         321  0.00322157  -0.00778294  0.00393239
Mim-osa04   0.0216497    -1.31562         341   0.0162567  0.00793422   0.0024411
Mim-osa05  0.00486959    -1.04002         362  -0.0156303  -0.00662226  -0.00132411
